inspector_name,inspection_date,slip_no,product_name,start_time,end_time,work_minutes,tehai_no,order_no,bottom_ng_count,slat_ng_count,balance_ng_count,ng_total
鈴木ミカ,2026-01-08,SLIP-260108011,RS-120X200-GY,08:52:13,08:59:32,7.3,TEH-260108011,ORD-260108-011,0,0,0,0
小林陽,2026-01-08,SLIP-260108012,VB-50-80X150-IV,08:53:55,08:58:46,4.8,TEH-260108012,ORD-260108-012,0,0,0,0
小林陽,2026-01-08,SLIP-260108013,VT-80X200-LG,08:59:00,09:03:53,4.9,TEH-260108013,ORD-260108-013,0,0,0,0
田中玲,2026-01-08,SLIP-260108014,RS-180X220-BK,09:05:04,09:09:19,4.2,TEH-260108014,ORD-260108-014,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108015,VB-60-90X160-BR,09:06:44,09:14:53,8.2,TEH-260108015,ORD-260108-015,0,0,0,0
田中玲,2026-01-08,SLIP-260108016,RS-90X180-WH,09:09:29,09:14:00,4.5,TEH-260108016,ORD-260108-016,0,0,0,0
加藤葵,2026-01-08,SLIP-260108017,RS-120X200-GY,09:01:44,09:09:53,8.2,TEH-260108017,ORD-260108-017,0,0,0,0
加藤葵,2026-01-08,SLIP-260108018,VB-50-80X150-IV,09:10:13,09:18:16,8.1,TEH-260108018,ORD-260108-018,0,0,0,0
田中玲,2026-01-08,SLIP-260108019,VT-80X200-LG,09:14:12,09:17:53,3.7,TEH-260108019,ORD-260108-019,0,0,0,0
田中玲,2026-01-08,SLIP-260108020,RS-180X220-BK,09:18:11,09:22:12,4.0,TEH-260108020,ORD-260108-020,0,0,0,0
小林陽,2026-01-08,SLIP-260108021,VB-60-90X160-BR,09:06:14,09:11:27,5.2,TEH-260108021,ORD-260108-021,0,0,0,0
田中玲,2026-01-08,SLIP-260108022,RS-90X180-WH,09:22:18,09:26:22,4.1,TEH-260108022,ORD-260108-022,0,0,0,0
小林陽,2026-01-08,SLIP-260108023,RS-120X200-GY,09:11:43,09:16:45,5.0,TEH-260108023,ORD-260108-023,0,0,0,0
小林陽,2026-01-08,SLIP-260108024,VB-50-80X150-IV,09:16:56,09:22:29,5.5,TEH-260108024,ORD-260108-024,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108025,VT-80X200-LG,09:18:50,09:25:27,6.6,TEH-260108025,ORD-260108-025,0,0,0,0
加藤葵,2026-01-08,SLIP-260108026,RS-180X220-BK,09:18:32,09:27:08,8.6,TEH-260108026,ORD-260108-026,0,0,0,0
小林陽,2026-01-08,SLIP-260108027,VB-60-90X160-BR,09:22:38,09:27:24,4.8,TEH-260108027,ORD-260108-027,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108028,RS-90X180-WH,09:25:42,09:33:16,7.6,TEH-260108028,ORD-260108-028,0,0,0,0
田中玲,2026-01-08,SLIP-260108029,RS-120X200-GY,09:26:35,09:30:56,4.3,TEH-260108029,ORD-260108-029,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108030,VB-50-80X150-IV,09:33:26,09:40:56,7.5,TEH-260108030,ORD-260108-030,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108031,VT-80X200-LG,09:41:14,09:48:49,7.6,TEH-260108031,ORD-260108-031,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108032,RS-180X220-BK,09:49:00,09:55:53,6.9,TEH-260108032,ORD-260108-032,0,0,0,0
加藤葵,2026-01-08,SLIP-260108033,VB-60-90X160-BR,09:27:24,09:35:46,8.4,TEH-260108033,ORD-260108-033,0,0,0,0
田中玲,2026-01-08,SLIP-260108034,RS-90X180-WH,09:31:12,09:35:33,4.3,TEH-260108034,ORD-260108-034,0,0,0,0
小林陽,2026-01-08,SLIP-260108035,RS-120X200-GY,09:30:25,09:35:22,5.0,TEH-260108035,ORD-260108-035,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108036,VB-50-80X150-IV,09:56:02,10:02:46,6.7,TEH-260108036,ORD-260108-036,0,0,0,0
加藤葵,2026-01-08,SLIP-260108037,VT-80X200-LG,09:36:40,09:44:57,8.3,TEH-260108037,ORD-260108-037,0,0,0,0
加藤葵,2026-01-08,SLIP-260108038,RS-180X220-BK,09:45:10,09:53:14,8.1,TEH-260108038,ORD-260108-038,1,0,0,1
小林陽,2026-01-08,SLIP-260108039,VB-60-90X160-BR,09:35:33,09:41:13,5.7,TEH-260108039,ORD-260108-039,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108040,RS-90X180-WH,10:02:58,10:10:52,7.9,TEH-260108040,ORD-260108-040,0,0,0,0
小林陽,2026-01-08,SLIP-260108041,RS-120X200-GY,09:43:52,09:48:53,5.0,TEH-260108041,ORD-260108-041,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108042,VB-50-80X150-IV,10:10:58,10:18:02,7.1,TEH-260108042,ORD-260108-042,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108043,VT-80X200-LG,10:18:17,10:25:38,7.3,TEH-260108043,ORD-260108-043,0,0,0,0
小林陽,2026-01-08,SLIP-260108044,RS-180X220-BK,09:49:05,09:54:25,5.3,TEH-260108044,ORD-260108-044,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108045,VB-60-90X160-BR,10:25:56,10:32:23,6.5,TEH-260108045,ORD-260108-045,0,0,0,0
田中玲,2026-01-08,SLIP-260108046,RS-90X180-WH,10:00:36,10:04:23,3.8,TEH-260108046,ORD-260108-046,0,0,0,0
小林陽,2026-01-08,SLIP-260108047,RS-120X200-GY,09:54:42,10:00:11,5.5,TEH-260108047,ORD-260108-047,0,0,0,0
加藤葵,2026-01-08,SLIP-260108048,VB-50-80X150-IV,09:53:32,10:00:56,7.4,TEH-260108048,ORD-260108-048,0,0,0,0
小林陽,2026-01-08,SLIP-260108049,VT-80X200-LG,10:00:18,10:05:38,5.3,TEH-260108049,ORD-260108-049,0,0,0,0
小林陽,2026-01-08,SLIP-260108050,RS-180X220-BK,10:06:06,10:11:48,5.7,TEH-260108050,ORD-260108-050,0,0,0,0
小林陽,2026-01-08,SLIP-260108051,VB-60-90X160-BR,10:12:06,10:17:16,5.2,TEH-260108051,ORD-260108-051,0,0,0,0
田中玲,2026-01-08,SLIP-260108052,RS-90X180-WH,10:04:35,10:08:36,4.0,TEH-260108052,ORD-260108-052,0,0,0,0
田中玲,2026-01-08,SLIP-260108053,RS-120X200-GY,10:08:51,10:12:57,4.1,TEH-260108053,ORD-260108-053,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108054,VB-50-80X150-IV,10:32:38,10:40:37,8.0,TEH-260108054,ORD-260108-054,0,0,0,0
小林陽,2026-01-08,SLIP-260108055,VT-80X200-LG,10:17:34,10:22:43,5.2,TEH-260108055,ORD-260108-055,0,0,0,0
小林陽,2026-01-08,SLIP-260108056,RS-180X220-BK,10:22:49,10:28:13,5.4,TEH-260108056,ORD-260108-056,0,0,0,0
小林陽,2026-01-08,SLIP-260108057,VB-60-90X160-BR,10:28:33,10:33:59,5.4,TEH-260108057,ORD-260108-057,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108058,RS-90X180-WH,10:40:42,10:47:11,6.5,TEH-260108058,ORD-260108-058,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108059,RS-120X200-GY,10:47:17,10:54:21,7.1,TEH-260108059,ORD-260108-059,0,0,0,0
田中玲,2026-01-08,SLIP-260108060,VB-50-80X150-IV,10:13:10,10:16:55,3.8,TEH-260108060,ORD-260108-060,0,0,0,0
加藤葵,2026-01-08,SLIP-260108061,VT-80X200-LG,10:24:02,10:32:00,8.0,TEH-260108061,ORD-260108-061,0,0,0,0
田中玲,2026-01-08,SLIP-260108062,RS-180X220-BK,10:17:14,10:21:21,4.1,TEH-260108062,ORD-260108-062,0,0,0,0
小林陽,2026-01-08,SLIP-260108063,VB-60-90X160-BR,10:34:12,10:39:24,5.2,TEH-260108063,ORD-260108-063,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108064,RS-90X180-WH,10:54:40,11:02:21,7.7,TEH-260108064,ORD-260108-064,0,0,0,0
田中玲,2026-01-08,SLIP-260108065,RS-120X200-GY,10:21:36,10:25:36,4.0,TEH-260108065,ORD-260108-065,0,0,0,0
田中玲,2026-01-08,SLIP-260108066,VB-50-80X150-IV,10:25:43,10:29:07,3.4,TEH-260108066,ORD-260108-066,0,0,0,0
田中玲,2026-01-08,SLIP-260108067,VT-80X200-LG,10:29:23,10:33:10,3.8,TEH-260108067,ORD-260108-067,0,0,0,0
田中玲,2026-01-08,SLIP-260108068,RS-180X220-BK,10:33:54,10:38:16,4.4,TEH-260108068,ORD-260108-068,0,0,0,0
小林陽,2026-01-08,SLIP-260108069,VB-60-90X160-BR,10:39:29,10:44:29,5.0,TEH-260108069,ORD-260108-069,0,0,0,0
加藤葵,2026-01-08,SLIP-260108070,RS-90X180-WH,10:38:20,10:47:13,8.9,TEH-260108070,ORD-260108-070,0,0,0,0
田中玲,2026-01-08,SLIP-260108071,RS-120X200-GY,10:38:34,10:43:04,4.5,TEH-260108071,ORD-260108-071,0,0,0,0
田中玲,2026-01-08,SLIP-260108072,VB-50-80X150-IV,10:43:09,10:47:10,4.0,TEH-260108072,ORD-260108-072,0,0,0,0
田中玲,2026-01-08,SLIP-260108073,VT-80X200-LG,10:47:20,10:51:48,4.5,TEH-260108073,ORD-260108-073,0,0,0,0
加藤葵,2026-01-08,SLIP-260108074,RS-180X220-BK,10:47:23,10:54:47,7.4,TEH-260108074,ORD-260108-074,0,0,0,0
加藤葵,2026-01-08,SLIP-260108075,VB-60-90X160-BR,10:54:57,11:02:12,7.2,TEH-260108075,ORD-260108-075,0,0,0,0
小林陽,2026-01-08,SLIP-260108076,RS-90X180-WH,10:44:46,10:49:53,5.1,TEH-260108076,ORD-260108-076,0,0,0,0
田中玲,2026-01-08,SLIP-260108077,RS-120X200-GY,10:52:08,10:56:34,4.4,TEH-260108077,ORD-260108-077,0,0,0,0
加藤葵,2026-01-08,SLIP-260108078,VB-50-80X150-IV,11:02:31,11:10:28,8.0,TEH-260108078,ORD-260108-078,0,0,0,0
田中玲,2026-01-08,SLIP-260108079,VT-80X200-LG,10:56:40,11:01:02,4.4,TEH-260108079,ORD-260108-079,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108080,RS-180X220-BK,11:02:41,11:09:21,6.7,TEH-260108080,ORD-260108-080,0,0,0,0
田中玲,2026-01-08,SLIP-260108081,VB-60-90X160-BR,11:01:19,11:05:25,4.1,TEH-260108081,ORD-260108-081,0,0,0,0
田中玲,2026-01-08,SLIP-260108082,RS-90X180-WH,11:05:43,11:09:42,4.0,TEH-260108082,ORD-260108-082,0,0,0,0
田中玲,2026-01-08,SLIP-260108083,RS-120X200-GY,11:09:47,11:14:03,4.3,TEH-260108083,ORD-260108-083,0,0,0,0
田中玲,2026-01-08,SLIP-260108084,VB-50-80X150-IV,11:14:09,11:18:52,4.7,TEH-260108084,ORD-260108-084,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108085,VT-80X200-LG,11:09:39,11:17:19,7.7,TEH-260108085,ORD-260108-085,0,0,0,0
田中玲,2026-01-08,SLIP-260108086,RS-180X220-BK,11:19:07,11:23:27,4.3,TEH-260108086,ORD-260108-086,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108087,VB-60-90X160-BR,11:17:37,11:24:11,6.6,TEH-260108087,ORD-260108-087,0,0,0,0
小林陽,2026-01-08,SLIP-260108088,RS-90X180-WH,11:10:47,11:16:01,5.2,TEH-260108088,ORD-260108-088,0,0,0,0
田中玲,2026-01-08,SLIP-260108089,RS-120X200-GY,11:23:46,11:28:00,4.2,TEH-260108089,ORD-260108-089,0,0,0,0
小林陽,2026-01-08,SLIP-260108090,VB-50-80X150-IV,11:16:17,11:21:24,5.1,TEH-260108090,ORD-260108-090,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108091,VT-80X200-LG,11:24:25,11:31:57,7.5,TEH-260108091,ORD-260108-091,1,0,0,1
小林陽,2026-01-08,SLIP-260108092,RS-180X220-BK,11:21:33,11:26:36,5.0,TEH-260108092,ORD-260108-092,0,0,0,0
田中玲,2026-01-08,SLIP-260108093,VB-60-90X160-BR,11:28:06,11:32:21,4.2,TEH-260108093,ORD-260108-093,0,0,0,0
田中玲,2026-01-08,SLIP-260108094,RS-90X180-WH,11:32:33,11:36:09,3.6,TEH-260108094,ORD-260108-094,0,0,0,0
田中玲,2026-01-08,SLIP-260108095,RS-120X200-GY,11:36:28,11:40:11,3.7,TEH-260108095,ORD-260108-095,0,0,0,0
小林陽,2026-01-08,SLIP-260108096,VB-50-80X150-IV,11:26:44,11:31:36,4.9,TEH-260108096,ORD-260108-096,0,0,0,0
加藤葵,2026-01-08,SLIP-260108097,VT-80X200-LG,11:10:41,11:18:03,7.4,TEH-260108097,ORD-260108-097,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108098,RS-180X220-BK,11:32:03,11:39:03,7.0,TEH-260108098,ORD-260108-098,0,0,0,0
田中玲,2026-01-08,SLIP-260108099,VB-60-90X160-BR,11:40:31,11:44:23,3.9,TEH-260108099,ORD-260108-099,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108100,RS-90X180-WH,11:39:14,11:46:52,7.6,TEH-260108100,ORD-260108-100,0,0,0,0
小林陽,2026-01-08,SLIP-260108101,RS-120X200-GY,11:32:38,11:37:35,5.0,TEH-260108101,ORD-260108-101,0,0,0,0
田中玲,2026-01-08,SLIP-260108102,VB-50-80X150-IV,11:44:29,11:48:47,4.3,TEH-260108102,ORD-260108-102,0,0,0,0
加藤葵,2026-01-08,SLIP-260108103,VT-80X200-LG,11:18:20,11:25:52,7.5,TEH-260108103,ORD-260108-103,0,0,0,0
田中玲,2026-01-08,SLIP-260108104,RS-180X220-BK,11:48:56,11:53:13,4.3,TEH-260108104,ORD-260108-104,0,0,0,0
加藤葵,2026-01-08,SLIP-260108105,VB-60-90X160-BR,11:35:46,11:43:27,7.7,TEH-260108105,ORD-260108-105,0,0,0,0
田中玲,2026-01-08,SLIP-260108106,RS-90X180-WH,11:53:28,11:57:16,3.8,TEH-260108106,ORD-260108-106,0,0,0,0
小林陽,2026-01-08,SLIP-260108107,RS-120X200-GY,11:37:43,11:42:31,4.8,TEH-260108107,ORD-260108-107,0,0,0,0
小林陽,2026-01-08,SLIP-260108108,VB-50-80X150-IV,11:42:51,11:48:01,5.2,TEH-260108108,ORD-260108-108,0,0,0,0
田中玲,2026-01-08,SLIP-260108109,VT-80X200-LG,13:00:00,13:04:14,4.2,TEH-260108109,ORD-260108-109,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108110,RS-180X220-BK,11:49:13,11:56:27,7.2,TEH-260108110,ORD-260108-110,0,0,0,0
加藤葵,2026-01-08,SLIP-260108111,VB-60-90X160-BR,11:43:41,11:51:08,7.5,TEH-260108111,ORD-260108-111,0,0,0,0
田中玲,2026-01-08,SLIP-260108112,RS-90X180-WH,13:04:24,13:08:25,4.0,TEH-260108112,ORD-260108-112,0,0,0,0
加藤葵,2026-01-08,SLIP-260108113,RS-120X200-GY,11:51:19,11:59:19,8.0,TEH-260108113,ORD-260108-113,0,0,0,0
田中玲,2026-01-08,SLIP-260108114,VB-50-80X150-IV,13:08:42,13:12:44,4.0,TEH-260108114,ORD-260108-114,0,0,0,0
小林陽,2026-01-08,SLIP-260108115,VT-80X200-LG,11:48:07,11:53:24,5.3,TEH-260108115,ORD-260108-115,0,0,0,0
小林陽,2026-01-08,SLIP-260108116,RS-180X220-BK,11:53:37,11:58:32,4.9,TEH-260108116,ORD-260108-116,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108117,VB-60-90X160-BR,13:00:00,13:07:01,7.0,TEH-260108117,ORD-260108-117,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108118,RS-90X180-WH,13:07:14,13:14:42,7.5,TEH-260108118,ORD-260108-118,0,0,0,0
田中玲,2026-01-08,SLIP-260108119,RS-120X200-GY,13:12:56,13:17:25,4.5,TEH-260108119,ORD-260108-119,0,0,0,0
田中玲,2026-01-08,SLIP-260108120,VB-50-80X150-IV,13:17:37,13:21:20,3.7,TEH-260108120,ORD-260108-120,0,0,0,0
小林陽,2026-01-08,SLIP-260108121,VT-80X200-LG,13:00:00,13:05:14,5.2,TEH-260108121,ORD-260108-121,0,0,0,0
加藤葵,2026-01-08,SLIP-260108122,RS-180X220-BK,13:00:00,13:07:16,7.3,TEH-260108122,ORD-260108-122,0,0,0,0
小林陽,2026-01-08,SLIP-260108123,VB-60-90X160-BR,13:05:22,13:10:52,5.5,TEH-260108123,ORD-260108-123,0,0,0,0
田中玲,2026-01-08,SLIP-260108124,RS-90X180-WH,13:21:26,13:25:57,4.5,TEH-260108124,ORD-260108-124,0,0,0,0
加藤葵,2026-01-08,SLIP-260108125,RS-120X200-GY,13:07:32,13:16:10,8.6,TEH-260108125,ORD-260108-125,0,0,0,0
田中玲,2026-01-08,SLIP-260108126,VB-50-80X150-IV,13:26:14,13:29:53,3.6,TEH-260108126,ORD-260108-126,0,0,0,0
加藤葵,2026-01-08,SLIP-260108127,VT-80X200-LG,13:16:27,13:24:43,8.3,TEH-260108127,ORD-260108-127,0,0,0,0
小林陽,2026-01-08,SLIP-260108128,RS-180X220-BK,13:11:02,13:16:43,5.7,TEH-260108128,ORD-260108-128,0,0,0,0
田中玲,2026-01-08,SLIP-260108129,VB-60-90X160-BR,13:30:12,13:34:12,4.0,TEH-260108129,ORD-260108-129,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108130,RS-90X180-WH,13:14:56,13:21:19,6.4,TEH-260108130,ORD-260108-130,0,0,0,0
田中玲,2026-01-08,SLIP-260108131,RS-120X200-GY,13:34:30,13:38:10,3.7,TEH-260108131,ORD-260108-131,0,0,0,0
田中玲,2026-01-08,SLIP-260108132,VB-50-80X150-IV,13:38:26,13:42:38,4.2,TEH-260108132,ORD-260108-132,0,0,0,0
小林陽,2026-01-08,SLIP-260108133,VT-80X200-LG,13:17:01,13:22:30,5.5,TEH-260108133,ORD-260108-133,0,0,0,0
田中玲,2026-01-08,SLIP-260108134,RS-180X220-BK,13:42:58,13:46:29,3.5,TEH-260108134,ORD-260108-134,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108135,VB-60-90X160-BR,13:21:27,13:29:23,7.9,TEH-260108135,ORD-260108-135,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108136,RS-90X180-WH,13:29:40,13:37:04,7.4,TEH-260108136,ORD-260108-136,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108137,RS-120X200-GY,13:37:18,13:44:42,7.4,TEH-260108137,ORD-260108-137,0,0,0,0
小林陽,2026-01-08,SLIP-260108138,VB-50-80X150-IV,13:22:44,13:28:31,5.8,TEH-260108138,ORD-260108-138,0,0,0,0
小林陽,2026-01-08,SLIP-260108139,VT-80X200-LG,13:28:47,13:34:11,5.4,TEH-260108139,ORD-260108-139,0,0,0,0
田中玲,2026-01-08,SLIP-260108140,RS-180X220-BK,13:46:47,13:50:44,4.0,TEH-260108140,ORD-260108-140,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108141,VB-60-90X160-BR,13:44:53,13:52:17,7.4,TEH-260108141,ORD-260108-141,0,0,0,0
加藤葵,2026-01-08,SLIP-260108142,RS-90X180-WH,13:24:59,13:32:49,7.8,TEH-260108142,ORD-260108-142,0,0,0,0
加藤葵,2026-01-08,SLIP-260108143,RS-120X200-GY,13:32:56,13:41:07,8.2,TEH-260108143,ORD-260108-143,0,0,0,0
田中玲,2026-01-08,SLIP-260108144,VB-50-80X150-IV,13:50:54,13:54:43,3.8,TEH-260108144,ORD-260108-144,1,0,0,1
田中玲,2026-01-08,SLIP-260108145,VT-80X200-LG,13:54:54,13:58:52,4.0,TEH-260108145,ORD-260108-145,0,0,0,0
田中玲,2026-01-08,SLIP-260108146,RS-180X220-BK,13:59:00,14:02:28,3.5,TEH-260108146,ORD-260108-146,0,0,0,0
加藤葵,2026-01-08,SLIP-260108147,VB-60-90X160-BR,13:41:23,13:49:32,8.2,TEH-260108147,ORD-260108-147,0,0,0,0
小林陽,2026-01-08,SLIP-260108148,RS-90X180-WH,13:34:24,13:39:36,5.2,TEH-260108148,ORD-260108-148,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108149,RS-120X200-GY,13:52:22,13:58:51,6.5,TEH-260108149,ORD-260108-149,0,0,0,0
小林陽,2026-01-08,SLIP-260108150,VB-50-80X150-IV,13:39:53,13:45:10,5.3,TEH-260108150,ORD-260108-150,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108151,VT-80X200-LG,13:59:02,14:06:42,7.7,TEH-260108151,ORD-260108-151,0,0,0,0
小林陽,2026-01-08,SLIP-260108152,RS-180X220-BK,13:45:27,13:50:18,4.8,TEH-260108152,ORD-260108-152,0,0,0,0
小林陽,2026-01-08,SLIP-260108153,VB-60-90X160-BR,13:50:23,13:55:27,5.1,TEH-260108153,ORD-260108-153,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108154,RS-90X180-WH,14:06:52,14:13:37,6.8,TEH-260108154,ORD-260108-154,0,0,0,0
加藤葵,2026-01-08,SLIP-260108155,RS-120X200-GY,13:49:39,13:57:35,7.9,TEH-260108155,ORD-260108-155,0,0,0,0
小林陽,2026-01-08,SLIP-260108156,VB-50-80X150-IV,13:58:21,14:03:32,5.2,TEH-260108156,ORD-260108-156,0,0,0,0
小林陽,2026-01-08,SLIP-260108157,VT-80X200-LG,14:03:37,14:08:40,5.0,TEH-260108157,ORD-260108-157,0,0,0,0
田中玲,2026-01-08,SLIP-260108158,RS-180X220-BK,14:02:36,14:06:35,4.0,TEH-260108158,ORD-260108-158,0,0,0,0
田中玲,2026-01-08,SLIP-260108159,VB-60-90X160-BR,14:06:40,14:11:16,4.6,TEH-260108159,ORD-260108-159,0,0,0,0
田中玲,2026-01-08,SLIP-260108160,RS-90X180-WH,14:11:35,14:15:40,4.1,TEH-260108160,ORD-260108-160,0,0,0,0
小林陽,2026-01-08,SLIP-260108161,RS-120X200-GY,14:08:49,14:14:21,5.5,TEH-260108161,ORD-260108-161,0,0,0,0
田中玲,2026-01-08,SLIP-260108162,VB-50-80X150-IV,14:15:52,14:19:46,3.9,TEH-260108162,ORD-260108-162,0,0,0,0
田中玲,2026-01-08,SLIP-260108163,VT-80X200-LG,14:19:58,14:24:19,4.3,TEH-260108163,ORD-260108-163,0,0,0,0
小林陽,2026-01-08,SLIP-260108164,RS-180X220-BK,14:14:37,14:19:43,5.1,TEH-260108164,ORD-260108-164,0,0,0,0
小林陽,2026-01-08,SLIP-260108165,VB-60-90X160-BR,14:19:51,14:25:50,6.0,TEH-260108165,ORD-260108-165,0,0,0,0
田中玲,2026-01-08,SLIP-260108166,RS-90X180-WH,14:24:31,14:28:42,4.2,TEH-260108166,ORD-260108-166,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108167,RS-120X200-GY,14:13:46,14:21:20,7.6,TEH-260108167,ORD-260108-167,0,0,0,0
田中玲,2026-01-08,SLIP-260108168,VB-50-80X150-IV,14:28:55,14:32:44,3.8,TEH-260108168,ORD-260108-168,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108169,VT-80X200-LG,14:21:34,14:28:00,6.4,TEH-260108169,ORD-260108-169,0,0,0,0
加藤葵,2026-01-08,SLIP-260108170,RS-180X220-BK,13:57:44,14:06:13,8.5,TEH-260108170,ORD-260108-170,0,0,0,0
加藤葵,2026-01-08,SLIP-260108171,VB-60-90X160-BR,14:14:09,14:21:57,7.8,TEH-260108171,ORD-260108-171,0,0,0,0
加藤葵,2026-01-08,SLIP-260108172,RS-90X180-WH,14:22:08,14:30:16,8.1,TEH-260108172,ORD-260108-172,0,0,0,0
加藤葵,2026-01-08,SLIP-260108173,RS-120X200-GY,14:30:24,14:38:49,8.4,TEH-260108173,ORD-260108-173,0,0,0,0
小林陽,2026-01-08,SLIP-260108174,VB-50-80X150-IV,14:26:02,14:30:44,4.7,TEH-260108174,ORD-260108-174,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108175,VT-80X200-LG,14:28:17,14:34:49,6.5,TEH-260108175,ORD-260108-175,0,0,0,0
田中玲,2026-01-08,SLIP-260108176,RS-180X220-BK,14:32:58,14:37:01,4.0,TEH-260108176,ORD-260108-176,0,0,0,0
小林陽,2026-01-08,SLIP-260108177,VB-60-90X160-BR,14:30:52,14:35:30,4.6,TEH-260108177,ORD-260108-177,0,0,0,0
田中玲,2026-01-08,SLIP-260108178,RS-90X180-WH,14:37:15,14:41:25,4.2,TEH-260108178,ORD-260108-178,0,0,0,0
田中玲,2026-01-08,SLIP-260108179,RS-120X200-GY,14:41:31,14:45:59,4.5,TEH-260108179,ORD-260108-179,0,0,0,0
田中玲,2026-01-08,SLIP-260108180,VB-50-80X150-IV,14:46:18,14:50:23,4.1,TEH-260108180,ORD-260108-180,0,0,0,0
田中玲,2026-01-08,SLIP-260108181,VT-80X200-LG,14:50:28,14:54:46,4.3,TEH-260108181,ORD-260108-181,0,0,0,0
加藤葵,2026-01-08,SLIP-260108182,RS-180X220-BK,14:40:41,14:48:19,7.6,TEH-260108182,ORD-260108-182,0,0,0,0
小林陽,2026-01-08,SLIP-260108183,VB-60-90X160-BR,14:35:44,14:40:43,5.0,TEH-260108183,ORD-260108-183,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-260108184,RS-90X180-WH,14:35:00,14:41:33,6.5,TEH-260108184,ORD-260108-184,0,0,0,0
小林陽,2026-01-08,SLIP-260108185,RS-120X200-GY,14:40:56,14:46:24,5.5,TEH-260108185,ORD-260108-185,0,0,0,0
小林陽,2026-01-08,SLIP-260108186,VB-50-80X150-IV,14:46:38,14:51:30,4.9,TEH-260108186,ORD-260108-186,0,0,0,0
加藤葵,2026-01-08,SLIP-260108187,VT-80X200-LG,14:48:39,14:56:54,8.2,TEH-260108187,ORD-260108-187,0,0,0,0
加藤葵,2026-01-08,SLIP-260108188,RS-180X220-BK,14:57:04,15:05:20,8.3,TEH-260108188,ORD-260108-188,0,0,0,0
小林陽,2026-01-08,SLIP-260108189,VB-60-90X160-BR,14:51:44,14:57:04,5.3,TEH-260108189,ORD-260108-189,0,0,0,0
小林陽,2026-01-08,SLIP-260108190,RS-90X180-WH,14:57:12,15:02:23,5.2,TEH-260108190,ORD-260108-190,0,0,0,0
小林陽,2026-01-08,SLIP-260108191,RS-120X200-GY,15:02:39,15:08:32,5.9,TEH-260108191,ORD-260108-191,0,0,0,0
小林陽,2026-01-08,SLIP-260108192,VB-50-80X150-IV,15:08:43,15:14:14,5.5,TEH-260108192,ORD-260108-192,0,0,0,0
加藤葵,2026-01-08,SLIP-260108193,VT-80X200-LG,15:05:31,15:13:27,7.9,TEH-260108193,ORD-260108-193,0,0,0,0
小林陽,2026-01-08,SLIP-260108194,RS-180X220-BK,15:14:30,15:19:20,4.8,TEH-260108194,ORD-260108-194,0,0,0,0
小林陽,2026-01-08,SLIP-260108195,VB-60-90X160-BR,15:19:37,15:24:26,4.8,TEH-260108195,ORD-260108-195,0,0,0,0
田中玲,2026-01-08,SLIP-260108196,RS-90X180-WH,14:54:53,14:58:38,3.8,TEH-260108196,ORD-260108-196,0,0,0,0
田中玲,2026-01-08,SLIP-260108197,RS-120X200-GY,14:58:43,15:03:20,4.6,TEH-260108197,ORD-260108-197,1,0,0,1
加藤葵,2026-01-08,SLIP-260108198,VB-50-80X150-IV,15:13:43,15:21:31,7.8,TEH-260108198,ORD-260108-198,0,0,0,0
田中玲,2026-01-08,SLIP-260108199,VT-80X200-LG,15:03:30,15:07:58,4.5,TEH-260108199,ORD-260108-199,0,0,0,0
